country,region,income_level,tax_category,year,quarter,fuel_type,avg_retail_price,avg_crude_price,retail_pct_change,crude_pct_change,impact_level,time_index
Germany,Europe,High,High Tax,2024,3,Lpg,3.645888888888889,122.92888888888888,0.7151626764886423,0.186543511726886,Low Impact,2024-07-01
Germany,Europe,High,High Tax,2024,4,Lpg,3.5015555555555555,118.72333333333331,0.3023648111015591,1.2479390528170935,Low Impact,2024-10-01
Germany,Europe,High,Low Tax,2020,3,Petrol,2.738,70.07,29.906689862407077,31.47574819401443,High Impact,2020-07-01
Germany,Europe,High,Low Tax,2020,4,Petrol,3.297,83.38,20.394376483476353,20.04247125092231,High Impact,2020-10-01
Germany,Europe,High,Low Tax,2021,1,Petrol,3.933,99.81,12.925791548119332,12.885182862254393,High Impact,2021-01-01
Germany,Europe,High,Low Tax,2021,2,Petrol,4.0545,102.585,2.6195899772209548,2.2190557803065065,Medium Impact,2021-04-01
Germany,Europe,High,Low Tax,2021,3,Petrol,4.319,110.55,5.139163127856972,6.4709785121136845,High Impact,2021-07-01
Germany,Europe,High,Low Tax,2021,4,Petrol,4.601,116.19,6.458081600123397,6.024597227995825,High Impact,2021-10-01
Germany,Europe,High,Low Tax,2022,1,Petrol,4.750333333333334,120.06666666666666,7.806650849583501,6.740157946985521,High Impact,2022-01-01
Germany,Europe,High,Low Tax,2022,2,Petrol,5.101,129.72,9.848539229057504,10.326449033977347,High Impact,2022-04-01
Germany,Europe,High,Low Tax,2022,3,Petrol,4.465,113.76,-12.215166230855449,-11.882944361391464,High Impact,2022-07-01
Germany,Europe,High,Low Tax,2022,4,Petrol,4.093999999999999,104.03,-12.488124643739337,-12.189563325330132,High Impact,2022-10-01
Germany,Europe,High,Low Tax,2023,2,Petrol,4.191,106.41,8.190610137241883,10.720028755746414,High Impact,2023-04-01
Germany,Europe,High,Low Tax,2024,1,Petrol,4.462,112.42,2.899439782795043,1.4228637711045264,Medium Impact,2024-01-01
Germany,Europe,High,Low Tax,2024,2,Petrol,4.8335,122.395,8.62269658622148,7.848882035466473,High Impact,2024-04-01
Germany,Europe,High,Low Tax,2024,3,Petrol,4.7620000000000005,121.02666666666669,0.00933401782797924,0.344541685859052,Low Impact,2024-07-01
Germany,Europe,High,Low Tax,2024,4,Petrol,4.751,120.48666666666666,-0.44343608830751935,-1.9866951082830224,Low Impact,2024-10-01
Germany,Europe,High,Medium Tax,2020,1,Petrol,2.4663333333333335,63.193333333333335,-27.2516689794481,2.4286138801091295,High Impact,2020-01-01
Germany,Europe,High,Medium Tax,2020,2,Petrol,2.744558107428571,53.88857142857143,1.7397936121058888,-21.176645744689193,Low Impact,2020-04-01
Germany,Europe,High,Medium Tax,2020,3,Petrol,3.628726688,69.92,32.53201928414903,-0.21407164264305903,High Impact,2020-07-01
Germany,Europe,High,Medium Tax,2020,4,Petrol,3.674,92.77,11.434637549287222,11.261693451667067,High Impact,2020-10-01
Germany,Europe,High,Medium Tax,2021,1,Petrol,3.939,100.01,0.15255530129672587,0.20038072337439997,Low Impact,2021-01-01
Germany,Europe,High,Medium Tax,2021,2,Petrol,4.006,102.395,-1.1962017511407022,-0.18521226300141125,Low Impact,2021-04-01
Germany,Europe,High,Medium Tax,2021,3,Petrol,4.362666666666667,110.79333333333334,1.0110365053638977,0.22011156339515095,Low Impact,2021-07-01
Germany,Europe,High,Medium Tax,2021,4,Petrol,4.444,112.285,-3.412301673549229,-3.3608744298132383,Medium Impact,2021-10-01
Germany,Europe,High,Medium Tax,2022,1,Petrol,4.681863344,123.44,-1.4413723107150476,2.8095502498611897,Low Impact,2022-01-01
Germany,Europe,High,Medium Tax,2022,2,Petrol,5.151,130,0.980199960791998,0.21584952204748775,Low Impact,2022-04-01
Germany,Europe,High,Medium Tax,2022,3,Petrol,4.5713333333333335,115.90333333333334,2.3814856289660384,1.8840834505391444,Medium Impact,2022-07-01
Germany,Europe,High,Medium Tax,2022,4,Petrol,4.305,108.22,5.153883732291166,4.027684321830239,High Impact,2022-10-01
Germany,Europe,High,Medium Tax,2023,1,Petrol,3.748,95.365,-5.58242644095123,-5.243337771506927,High Impact,2023-01-01
Germany,Europe,High,Medium Tax,2023,2,Petrol,4.09425,103.905,-2.308518253400146,-2.3541020580772445,Medium Impact,2023-04-01
Germany,Europe,High,Medium Tax,2023,3,Petrol,4.212,106.15,4.154302670623149,3.2914102221032984,Medium Impact,2023-07-01
Germany,Europe,High,Medium Tax,2023,4,Petrol,4.353166666666667,110.275,2.5420568085900035,2.235854012793963,Medium Impact,2023-10-01
Germany,Europe,High,Medium Tax,2024,1,Petrol,4.48675,114.1825,0.5546839982070831,1.5677815335349607,Low Impact,2024-01-01
Germany,Europe,High,Medium Tax,2024,2,Petrol,4.7,118.66,-2.7619737250439584,-3.051595244903806,Medium Impact,2024-04-01
Germany,Europe,High,Medium Tax,2024,3,Petrol,4.84,122.7,1.6379672406551742,1.3826154015643923,Low Impact,2024-07-01
Germany,Europe,High,Medium Tax,2024,4,Petrol,4.653,117.26,-2.062723637129041,-2.6780279975654233,Medium Impact,2024-10-01
Germany,Europe,High,High Tax,2020,1,Petrol,2.697625,68.36625000000001,9.377956480605478,8.185858212891665,High Impact,2020-01-01
Germany,Europe,High,High Tax,2020,2,Petrol,2.107666666666667,53.295,-23.205609640330053,-1.1014792428821398,High Impact,2020-04-01
Germany,Europe,High,High Tax,2020,3,Petrol,2.7385,69.45875,-24.53275665384034,-0.6596824942791859,High Impact,2020-07-01
Germany,Europe,High,High Tax,2020,4,Petrol,3.482818181818182,88.41727272727273,-5.203642302172513,-4.691955667486542,High Impact,2020-10-01
Germany,Europe,High,High Tax,2021,1,Petrol,3.951,100.358,0.3046458492003049,0.34796520347966525,Low Impact,2021-01-01
Germany,Europe,High,High Tax,2021,2,Petrol,4.107888888888889,103.83111111111111,2.5434071115548793,1.402520739402415,Medium Impact,2021-04-01
Germany,Europe,High,High Tax,2021,3,Petrol,4.321888888888889,109.58777777777776,-0.934698451507738,-1.0881120003209244,Low Impact,2021-07-01
Germany,Europe,High,High Tax,2021,4,Petrol,4.4063453376,112.485,-0.8473146354635372,0.17811818141337032,Low Impact,2021-10-01
Germany,Europe,High,High Tax,2022,1,Petrol,4.643666666666666,117.57833333333332,-0.8158434906538685,-4.748595809030026,Low Impact,2022-01-01
Germany,Europe,High,High Tax,2022,2,Petrol,5.0863000000000005,129.101,-1.25606678314889,-0.6915384615384623,Low Impact,2022-04-01
Germany,Europe,High,High Tax,2022,3,Petrol,4.678222222222223,118.47111111111111,2.338243157843574,2.21544773901623,Medium Impact,2022-07-01
Germany,Europe,High,High Tax,2022,4,Petrol,3.9696,100.642,-7.790940766550511,-7.002402513398636,High Impact,2022-10-01
Germany,Europe,High,High Tax,2023,1,Petrol,3.873718795636364,96.10727272727271,3.354290171727947,0.778349213309636,Medium Impact,2023-01-01
Germany,Europe,High,High Tax,2023,2,Petrol,4.044,102.7675,-1.2273310130060482,-1.0947500120302227,Low Impact,2023-04-01
Germany,Europe,High,High Tax,2023,3,Petrol,4.2452499999999995,107.86333333333332,0.7894112060778675,1.6140681425655432,Low Impact,2023-07-01
Germany,Europe,High,High Tax,2023,4,Petrol,4.336272393142857,110.84285714285714,-0.3880915852171117,0.5149464002331899,Low Impact,2023-10-01
Germany,Europe,High,High Tax,2024,1,Petrol,4.449806672,113.4875,-0.8233872624951146,-0.6086747093468853,Low Impact,2024-01-01
Germany,Europe,High,High Tax,2024,2,Petrol,4.761555555555556,120.61111111111111,1.3096926713947996,1.6442871322358992,Low Impact,2024-04-01
Germany,Europe,High,High Tax,2024,3,Petrol,4.772161486222222,122.92888888888888,-1.4016221854912752,0.186543511726886,Low Impact,2024-07-01
Germany,Europe,High,High Tax,2024,4,Petrol,4.635605930666666,118.72333333333331,-0.3738248298588697,1.2479390528170935,Low Impact,2024-10-01
Ghana,Africa,Low,Low Tax,2020,2,Diesel,0.853,47.97,-29.6536286522149,-28.750875257272597,High Impact,2020-04-01
Ghana,Africa,Low,Low Tax,2020,3,Diesel,1.2993333333333332,72.95666666666666,11.01944067349708,35.0243681753686,High Impact,2020-07-01
Ghana,Africa,Low,Low Tax,2020,4,Diesel,1.557,86.345,22.819472616632847,21.838211578777617,High Impact,2020-10-01
Ghana,Africa,Low,Low Tax,2021,1,Diesel,1.728,98.99,6.137832651497996,9.109279512081605,High Impact,2021-01-01
Ghana,Africa,Low,Low Tax,2021,2,Diesel,1.838,104.65,3.4262848568213142,4.136261111848214,Medium Impact,2021-04-01
Ghana,Africa,Low,Low Tax,2021,4,Diesel,1.9682150536666667,113.42333333333332,0.4533031813542026,3.3117006338001485,Low Impact,2021-10-01
Ghana,Africa,Low,Low Tax,2022,1,Diesel,2.145,121.595,7.788944723618092,8.25645191804757,High Impact,2022-01-01
Ghana,Africa,Low,Low Tax,2022,2,Diesel,2.2445,128.1,5.573847601128883,7.0294658274383055,High Impact,2022-04-01
Ghana,Africa,Low,Low Tax,2022,3,Diesel,2.0115,114.15,-13.025618852016,-11.871996294223232,High Impact,2022-07-01
Ghana,Africa,Low,Low Tax,2022,4,Diesel,1.8818225805,105.715,-10.607561047443737,-10.572063022100032,High Impact,2022-10-01
Ghana,Africa,Low,Low Tax,2023,1,Diesel,1.676,94.61,-5.87794833395732,-5.3379358647256065,High Impact,2023-01-01
Ghana,Africa,Low,Low Tax,2023,3,Diesel,1.882,106.15,2.0914953890663557,2.8563123102431134,Medium Impact,2023-07-01
Ghana,Africa,Low,Low Tax,2023,4,Diesel,1.981,111.49,3.1374210203816455,2.9634798313032857,Medium Impact,2023-10-01
Ghana,Africa,Low,Low Tax,2024,1,Diesel,2.005,112.7,2.5350672121566236,2.0199668942685785,Medium Impact,2024-01-01
Ghana,Africa,Low,Low Tax,2024,2,Diesel,2.158,121.63,6.662712534598645,6.944395596665842,High Impact,2024-04-01
Ghana,Africa,Low,Low Tax,2024,3,Diesel,2.163,121.43666666666668,0.33630986895511905,0.3536245657166619,Low Impact,2024-07-01
Ghana,Africa,Low,Low Tax,2024,4,Diesel,2.209,123.01,2.7164456728198756,-0.22306038853063345,Medium Impact,2024-10-01
Ghana,Africa,Low,Medium Tax,2020,1,Diesel,1.2837290322,64.572,6.799420316139762,-1.791634980988589,High Impact,2020-01-01
Ghana,Africa,Low,Medium Tax,2020,2,Diesel,0.982,54.24333333333333,15.123094958968348,13.077617955666735,High Impact,2020-04-01
Ghana,Africa,Low,Medium Tax,2020,3,Diesel,1.125,63.49,-13.417136993329908,-12.97573902316443,High Impact,2020-07-01
Ghana,Africa,Low,Medium Tax,2020,4,Diesel,1.4220000000000002,79.76,-8.670520231213859,-7.626382535178637,High Impact,2020-10-01
Ghana,Africa,Low,Medium Tax,2021,1,Diesel,1.827548387,99.99333333333333,5.760902025462964,1.013570394315921,High Impact,2021-01-01
Ghana,Africa,Low,Medium Tax,2021,2,Diesel,1.8405290322,103.142,0.13759696409140387,-1.4409937888198852,Low Impact,2021-04-01
Ghana,Africa,Low,Medium Tax,2021,3,Diesel,1.961,111.77,6.043849246305346,8.052977571539055,High Impact,2021-07-01
Ghana,Africa,Low,Medium Tax,2021,4,Diesel,2.0125,113.385,2.2500054681948125,-0.03379669086313242,Medium Impact,2021-10-01
Ghana,Africa,Low,Medium Tax,2022,1,Diesel,2.115,119.624,-1.3986013986013894,-1.620954808997072,Low Impact,2022-01-01
Ghana,Africa,Low,Medium Tax,2022,2,Diesel,2.31,129.34333333333333,2.9182445979059977,0.9705958886286804,Medium Impact,2022-04-01
Ghana,Africa,Low,Medium Tax,2022,3,Diesel,2.102,117.90333333333334,4.499130002485709,3.2880712512775556,Medium Impact,2022-07-01
Ghana,Africa,Low,Medium Tax,2022,4,Diesel,1.8088,102.32,-3.8804179127555223,-3.2114647874000943,Medium Impact,2022-10-01
Ghana,Africa,Low,Medium Tax,2023,1,Diesel,1.7142,96.174,2.279236276849643,1.6531022090688012,Medium Impact,2023-01-01
Ghana,Africa,Low,Medium Tax,2023,2,Diesel,1.846,103.8375,5.569715998137157,7.823370599840794,High Impact,2023-04-01
Ghana,Africa,Low,Medium Tax,2023,3,Diesel,1.886,106.61,0.2125398512221043,0.4333490343852978,Low Impact,2023-07-01
Ghana,Africa,Low,Medium Tax,2023,4,Diesel,1.9442,110.556,-1.8576476527006645,-0.8377432953628106,Low Impact,2023-10-01
Ghana,Africa,Low,Medium Tax,2024,1,Diesel,2.038,114.33,1.6458852867830382,1.4463176574977776,Low Impact,2024-01-01
Ghana,Africa,Low,Medium Tax,2024,2,Diesel,2.05466129025,119.4775,-4.788633445319742,-1.7697114198799668,Medium Impact,2024-04-01
Ghana,Africa,Low,Medium Tax,2024,3,Diesel,2.158333333333333,121.41666666666666,-0.21574973031283387,-0.01646949026928459,Low Impact,2024-07-01
Ghana,Africa,Low,Medium Tax,2024,4,Diesel,2.0915,117.87,-5.31914893617022,-4.178522071376311,High Impact,2024-10-01
Ghana,Africa,Low,High Tax,2020,1,Diesel,1.2125714285714286,67.32714285714286,-5.543039211836193,4.2667764002088475,High Impact,2020-01-01
Ghana,Africa,Low,High Tax,2020,2,Diesel,1.1703655913333333,54.032222222222224,19.181832111337403,-0.38919273233781465,High Impact,2020-04-01
Ghana,Africa,Low,High Tax,2020,3,Diesel,1.2677142857142858,70.86857142857143,12.685714285714292,11.62162770290034,High Impact,2020-07-01
Ghana,Africa,Low,High Tax,2020,4,Diesel,1.6280716845555556,90.72555555555556,14.491679645257063,13.748189011478878,High Impact,2020-10-01
Ghana,Africa,Low,High Tax,2021,1,Diesel,1.777111111111111,100.49333333333334,-2.75983258488077,0.500033335555718,Medium Impact,2021-01-01
Ghana,Africa,Low,High Tax,2021,2,Diesel,1.849235023,103.44,0.4730156736291012,0.28892206860444997,Low Impact,2021-04-01
Ghana,Africa,Low,High Tax,2021,3,Diesel,1.9593333333333336,109.7875,-0.08499065102838883,-1.7737317706003417,Low Impact,2021-07-01
Ghana,Africa,Low,High Tax,2021,4,Diesel,1.99,112.32125,-1.1180124223602574,-0.9381752436389408,Low Impact,2021-10-01
Ghana,Africa,Low,High Tax,2022,1,Diesel,2.126,119.68666666666668,0.5200945626477388,0.05238636616954623,Low Impact,2022-01-01
Ghana,Africa,Low,High Tax,2022,2,Diesel,2.31275,129.5275,0.11904761904761071,0.14238589799757984,Low Impact,2022-04-01
Ghana,Africa,Low,High Tax,2022,3,Diesel,2.105125,118.2125,0.14866793529972724,0.2622204630912355,Low Impact,2022-07-01
Ghana,Africa,Low,High Tax,2022,4,Diesel,1.7806666666666666,99.945,-1.5553589856995436,-2.3211493354182817,Low Impact,2022-10-01
Ghana,Africa,Low,High Tax,2023,1,Diesel,1.7486075268333334,96.30333333333331,2.0072060922490658,0.13447847997726525,Medium Impact,2023-01-01
Ghana,Africa,Low,High Tax,2023,2,Diesel,1.8434444444444444,103.20222222222222,-0.13843746238112914,-0.6117999545229684,Low Impact,2023-04-01
Ghana,Africa,Low,High Tax,2023,3,Diesel,1.9207383512222225,108.28111111111112,1.841906215388248,1.5674994007233058,Low Impact,2023-07-01
Ghana,Africa,Low,High Tax,2023,4,Diesel,1.9554285714285715,110.46857142857142,0.5775419930342345,-0.07908080197237125,Low Impact,2023-10-01
Ghana,Africa,Low,High Tax,2024,1,Diesel,2.0232,113.732,-0.726202158979377,-0.5230473191638232,Low Impact,2024-01-01
Ghana,Africa,Low,High Tax,2024,2,Diesel,2.15575,121.00875,4.9199695458174535,1.2816220627314885,Medium Impact,2024-04-01
Ghana,Africa,Low,High Tax,2024,3,Diesel,2.150580645125,123.285,-0.35919790926639245,1.5387783115991815,Low Impact,2024-07-01
Ghana,Africa,Low,High Tax,2024,4,Diesel,2.107625,119.0925,0.7709777671527692,1.0371595825909872,Low Impact,2024-10-01
Ghana,Africa,Low,Low Tax,2020,2,Lpg,0.714,47.97,-27.46008708272859,-28.750875257272597,High Impact,2020-04-01
Ghana,Africa,Low,Low Tax,2020,3,Lpg,1.029,72.95666666666666,31.380337636544176,35.0243681753686,High Impact,2020-07-01
Ghana,Africa,Low,Low Tax,2020,4,Lpg,1.262,86.345,22.016574585635365,21.838211578777617,High Impact,2020-10-01
Ghana,Africa,Low,Low Tax,2021,1,Lpg,1.447,98.99,10.598726114649686,9.109279512081605,High Impact,2021-01-01
Ghana,Africa,Low,Low Tax,2021,2,Lpg,1.518,104.65,4.8342541436464135,4.136261111848214,Medium Impact,2021-04-01
Ghana,Africa,Low,Low Tax,2021,4,Lpg,1.6636666666666666,113.42333333333332,4.060463904091742,3.3117006338001485,Medium Impact,2021-10-01
Ghana,Africa,Low,Low Tax,2022,1,Lpg,1.7555,121.595,6.977452772699576,8.25645191804757,High Impact,2022-01-01
Ghana,Africa,Low,Low Tax,2022,2,Lpg,1.8595,128.1,7.537349397590367,7.0294658274383055,High Impact,2022-04-01
Ghana,Africa,Low,Low Tax,2022,3,Lpg,1.6575000000000002,114.15,-12.440570522979389,-11.871996294223232,High Impact,2022-07-01
Ghana,Africa,Low,Low Tax,2022,4,Lpg,1.5415,105.715,-10.221316249271984,-10.572063022100032,High Impact,2022-10-01
Ghana,Africa,Low,Low Tax,2023,1,Lpg,1.3969999999999998,94.61,-3.876146788990842,-5.3379358647256065,Medium Impact,2023-01-01
Ghana,Africa,Low,Low Tax,2023,3,Lpg,1.53,106.15,0.975287819901738,2.8563123102431134,Low Impact,2023-07-01
Ghana,Africa,Low,Low Tax,2023,4,Lpg,1.597,111.49,1.168438093897377,2.9634798313032857,Low Impact,2023-10-01
Ghana,Africa,Low,Low Tax,2024,1,Lpg,1.634,112.7,2.721149528513687,2.0199668942685785,Medium Impact,2024-01-01
Ghana,Africa,Low,Low Tax,2024,2,Lpg,1.723,121.63,4.506580942560808,6.944395596665842,Medium Impact,2024-04-01
Ghana,Africa,Low,Low Tax,2024,3,Lpg,1.7753333333333334,121.43666666666668,0.5071592008114586,0.3536245657166619,Low Impact,2024-07-01
Ghana,Africa,Low,Low Tax,2024,4,Lpg,1.783,123.01,-0.48834937909864856,-0.22306038853063345,Low Impact,2024-10-01
Ghana,Africa,Low,Medium Tax,2020,1,Lpg,0.9424,64.572,3.10722100656455,-1.791634980988589,Medium Impact,2020-01-01
Ghana,Africa,Low,Medium Tax,2020,2,Lpg,0.7766666666666666,54.24333333333333,8.776844070961715,13.077617955666735,High Impact,2020-04-01
Ghana,Africa,Low,Medium Tax,2020,3,Lpg,0.9303333333333332,63.49,-9.588597343699377,-12.97573902316443,High Impact,2020-07-01
Ghana,Africa,Low,Medium Tax,2020,4,Lpg,1.149,79.76,-8.9540412044374,-7.626382535178637,High Impact,2020-10-01
Ghana,Africa,Low,Medium Tax,2021,1,Lpg,1.4663333333333333,99.99333333333333,1.336097673347146,1.013570394315921,Low Impact,2021-01-01
Ghana,Africa,Low,Medium Tax,2021,2,Lpg,1.4978,103.142,-1.330698287220026,-1.4409937888198852,Low Impact,2021-04-01
Ghana,Africa,Low,Medium Tax,2021,3,Lpg,1.639,111.77,8.276708191770474,8.052977571539055,High Impact,2021-07-01
Ghana,Africa,Low,Medium Tax,2021,4,Lpg,1.6385,113.385,-1.5127229012221937,-0.03379669086313242,Low Impact,2021-10-01
Ghana,Africa,Low,Medium Tax,2022,1,Lpg,1.7326,119.624,-1.3044716604955808,-1.620954808997072,Low Impact,2022-01-01
Ghana,Africa,Low,Medium Tax,2022,2,Lpg,1.8833333333333333,129.34333333333333,1.281706551940488,0.9705958886286804,Low Impact,2022-04-01
Ghana,Africa,Low,Medium Tax,2022,3,Lpg,1.716,117.90333333333334,3.5294117647058685,3.2880712512775556,Medium Impact,2022-07-01
Ghana,Africa,Low,Medium Tax,2022,4,Lpg,1.492,102.32,-3.2111579630230356,-3.2114647874000943,Medium Impact,2022-10-01
Ghana,Africa,Low,Medium Tax,2023,1,Lpg,1.4066,96.174,0.6871868289191322,1.6531022090688012,Low Impact,2023-01-01
Ghana,Africa,Low,Medium Tax,2023,2,Lpg,1.48175,103.8375,5.650623885918008,7.823370599840794,High Impact,2023-04-01
Ghana,Africa,Low,Medium Tax,2023,3,Lpg,1.546,106.61,1.045751633986929,0.4333490343852978,Low Impact,2023-07-01
Ghana,Africa,Low,Medium Tax,2023,4,Lpg,1.6144,110.556,1.089542892924238,-0.8377432953628106,Low Impact,2023-10-01
Ghana,Africa,Low,Medium Tax,2024,1,Lpg,1.706,114.33,4.4063647490820115,1.4463176574977776,Medium Impact,2024-01-01
Ghana,Africa,Low,Medium Tax,2024,2,Lpg,1.74175,119.4775,1.0882182240278608,-1.7697114198799668,Low Impact,2024-04-01
Ghana,Africa,Low,Medium Tax,2024,3,Lpg,1.7353333333333334,121.41666666666666,-2.2530980097634266,-0.01646949026928459,Medium Impact,2024-07-01
Ghana,Africa,Low,Medium Tax,2024,4,Lpg,1.7125,117.87,-3.954010095344925,-4.178522071376311,Medium Impact,2024-10-01
Ghana,Africa,Low,High Tax,2020,1,Lpg,0.9842857142857142,67.32714285714286,4.44457918991025,4.2667764002088475,Medium Impact,2020-01-01
Ghana,Africa,Low,High Tax,2020,2,Lpg,0.7832222222222223,54.032222222222224,0.8440629470672508,-0.38919273233781465,Low Impact,2020-04-01
Ghana,Africa,Low,High Tax,2020,3,Lpg,1.0342857142857145,70.86857142857143,11.17367047141321,11.62162770290034,High Impact,2020-07-01
Ghana,Africa,Low,High Tax,2020,4,Lpg,1.3083333333333331,90.72555555555556,13.86713083841021,13.748189011478878,High Impact,2020-10-01
